ano,tipo_localizacao,rede,modalidade,grupo,percentual
2017,rural,federal,ensinofundamentaltotal,1,70.10000000000001
2017,urbana,federal,ensinofundamentaltotal,1,82.7
2017,total,federal,ensinofundamentaltotal,1,82.60000000000001
2017,rural,total,ensinofundamentaltotal,1,33.1
2017,urbana,total,ensinofundamentaltotal,1,60.9
2017,total,total,ensinofundamentaltotal,1,55.7
2017,urbana,total,ensinofundamentaltotal,2,1.8
2017,rural,pública,ensinofundamentaltotal,5,38.2
2017,rural,total,ensinofundamentaltotal,2,0.5
2017,urbana,federal,ensinofundamentaltotal,2,1.9000000000000001
2017,rural,federal,ensinofundamentaltotal,3,20.7
2017,urbana,federal,ensinofundamentaltotal,3,5.3
2017,total,federal,ensinofundamentaltotal,3,5.4
2017,rural,total,ensinofundamentaltotal,3,25.6
2017,urbana,total,ensinofundamentaltotal,3,17.2
2017,total,total,ensinofundamentaltotal,3,18.7
2017,rural,pública,ensinofundamentaltotal,2,0.5
2017,urbana,pública,ensinofundamentaltotal,2,1.8
2017,total,pública,ensinofundamentaltotal,2,1.5
2017,rural,privada,ensinofundamentaltotal,2,1.4000000000000001
2017,urbana,privada,ensinofundamentaltotal,2,1.8
2017,total,privada,ensinofundamentaltotal,2,1.8
2017,rural,municipal,ensinofundamentaltotal,2,0.4
2017,urbana,municipal,ensinofundamentaltotal,2,1.1
2017,total,municipal,ensinofundamentaltotal,2,0.9
2017,rural,estadual,ensinofundamentaltotal,2,1.5
2017,urbana,estadual,ensinofundamentaltotal,2,3
2017,total,estadual,ensinofundamentaltotal,2,2.8000000000000003
2017,rural,federal,ensinofundamentaltotal,2,0
2017,total,federal,ensinofundamentaltotal,2,1.9000000000000001
2017,total,pública,ensinofundamentaltotal,5,17.400000000000002
2017,total,pública,ensinomediototal,5,5.3
2017,total,total,ensinomediototal,1,61
2017,total,municipal,ensinomediototal,4,4
2017,rural,estadual,ensinomediototal,4,6.3
2017,urbana,estadual,ensinomediototal,4,6.3
2017,total,estadual,ensinomediototal,4,6.3
2017,rural,federal,ensinomediototal,4,8.1
2017,urbana,federal,ensinomediototal,4,12.3
2017,total,federal,ensinomediototal,4,11.700000000000001
2017,rural,total,ensinomediototal,4,6.5
2017,urbana,municipal,ensinomediototal,4,3.9
2017,urbana,total,ensinomediototal,4,6.5
2017,rural,pública,ensinomediototal,3,28.7
2017,urbana,pública,ensinomediototal,3,24.1
2017,total,pública,ensinomediototal,3,24.5
2017,rural,privada,ensinomediototal,3,30.400000000000002
2017,urbana,privada,ensinomediototal,3,18.400000000000002
2017,total,privada,ensinomediototal,3,18.5
2017,rural,municipal,ensinomediototal,3,34.300000000000004
2017,urbana,municipal,ensinomediototal,3,20.3
2017,total,total,ensinomediototal,4,6.5
2017,rural,municipal,ensinomediototal,4,5.1000000000000005
2017,total,privada,ensinomediototal,4,7.1000000000000005
2017,urbana,privada,ensinomediototal,4,7
2017,rural,privada,ensinomediototal,5,19.7
2017,urbana,privada,ensinomediototal,5,8.9
2017,total,privada,ensinomediototal,5,9.1
2017,rural,municipal,ensinomediototal,5,29.6
2017,urbana,municipal,ensinomediototal,5,5.1000000000000005
2017,total,municipal,ensinomediototal,5,9.1
2017,rural,estadual,ensinomediototal,5,11.9
2017,urbana,estadual,ensinomediototal,5,4.9
2017,total,estadual,ensinomediototal,5,5.4
2017,rural,federal,ensinomediototal,5,1.5
2017,urbana,federal,ensinomediototal,5,1.7
2017,total,federal,ensinomediototal,5,1.7
2017,rural,total,ensinomediototal,5,11.9
2017,urbana,total,ensinomediototal,5,5.6000000000000005
2017,total,total,ensinomediototal,5,5.8
2017,rural,pública,ensinomediototal,4,6.4
2017,urbana,pública,ensinomediototal,4,6.4
2017,total,pública,ensinomediototal,4,6.4
2017,rural,privada,ensinomediototal,4,10.3
2017,total,municipal,ensinomediototal,3,22.6
2017,urbana,pública,ensinomediototal,5,4.9
2017,rural,estadual,ensinomediototal,3,29.6
2017,total,estadual,ensinomediototal,3,24.900000000000002
2017,total,total,ensinomediototal,2,3.1
2017,rural,pública,ensinomediototal,1,51.1
2017,urbana,pública,ensinomediototal,1,61.4
2017,total,pública,ensinomediototal,1,60.7
2017,rural,privada,ensinomediototal,1,38.5
2017,urbana,privada,ensinomediototal,1,62.7
2017,total,privada,ensinomediototal,1,62.300000000000004
2017,rural,municipal,ensinomediototal,1,30.8
2017,urbana,total,ensinomediototal,2,3.1
2017,urbana,municipal,ensinomediototal,1,68.1
2017,rural,estadual,ensinomediototal,1,50.300000000000004
2017,urbana,estadual,ensinomediototal,1,61.1
2017,total,estadual,ensinomediototal,1,60.4
2017,rural,federal,ensinomediototal,1,71.7
2017,urbana,federal,ensinomediototal,1,72.4
2017,total,federal,ensinomediototal,1,72.3
2017,rural,total,ensinomediototal,1,50.7
2017,urbana,total,ensinomediototal,1,61.6
2017,total,municipal,ensinomediototal,1,62.1
2017,rural,total,ensinomediototal,2,2.1
2017,total,federal,ensinomediototal,2,7
2017,urbana,federal,ensinomediototal,2,6.8
2017,rural,federal,ensinomediototal,3,10.200000000000001
2017,urbana,federal,ensinomediototal,3,6.8
2017,total,federal,ensinomediototal,3,7.3
2017,rural,total,ensinomediototal,3,28.8
2017,urbana,total,ensinomediototal,3,23.2
2017,total,total,ensinomediototal,3,23.6
2017,rural,pública,ensinomediototal,2,2.2
2017,urbana,pública,ensinomediototal,2,3.2
2017,total,pública,ensinomediototal,2,3.1
2017,rural,privada,ensinomediototal,2,1.1
2017,urbana,privada,ensinomediototal,2,3
2017,total,privada,ensinomediototal,2,3
2017,rural,municipal,ensinomediototal,2,0.2
2017,urbana,municipal,ensinomediototal,2,2.6
2017,total,municipal,ensinomediototal,2,2.2
2017,rural,estadual,ensinomediototal,2,1.9000000000000001
2017,urbana,estadual,ensinomediototal,2,3.1
2017,total,estadual,ensinomediototal,2,3
2017,rural,federal,ensinomediototal,2,8.5
2017,urbana,estadual,ensinomediototal,3,24.6
2017,rural,pública,ensinomediototal,5,11.6
2019,total,total,educacaoinfantil,1,54.8
2019,rural,municipal,educacaoinfantil,4,2.5
2019,urbana,municipal,educacaoinfantil,4,3.7
2019,total,municipal,educacaoinfantil,4,3.5
2019,rural,estadual,educacaoinfantil,4,6
2019,urbana,estadual,educacaoinfantil,4,5
2019,total,estadual,educacaoinfantil,4,5.3
2019,rural,federal,educacaoinfantil,4,7.1
2019,urbana,federal,educacaoinfantil,4,10.2
2019,total,federal,educacaoinfantil,4,10.1
2019,rural,total,educacaoinfantil,4,2.5
2019,urbana,total,educacaoinfantil,4,4.1
2019,total,total,educacaoinfantil,4,4
2019,rural,pública,educacaoinfantil,3,17
2019,urbana,pública,educacaoinfantil,3,19
2019,total,pública,educacaoinfantil,3,18.8
2019,rural,privada,educacaoinfantil,3,11.4
2019,urbana,privada,educacaoinfantil,3,19.9
2019,total,privada,educacaoinfantil,3,19.8
2019,rural,municipal,educacaoinfantil,3,17.1
2019,total,privada,educacaoinfantil,4,5
2019,urbana,municipal,educacaoinfantil,3,19
2019,urbana,privada,educacaoinfantil,4,5
2019,total,pública,educacaoinfantil,4,3.6
2019,urbana,pública,educacaoinfantil,5,13.7
2019,total,pública,educacaoinfantil,5,15.7
2019,rural,privada,educacaoinfantil,5,43.2
2019,urbana,privada,educacaoinfantil,5,30.1
2019,total,privada,educacaoinfantil,5,30.2
2019,rural,municipal,educacaoinfantil,5,30.8
2019,urbana,municipal,educacaoinfantil,5,13.8
2019,total,municipal,educacaoinfantil,5,15.9
2019,rural,estadual,educacaoinfantil,5,52.2
2019,urbana,estadual,educacaoinfantil,5,5.8
2019,total,estadual,educacaoinfantil,5,19
2019,rural,federal,educacaoinfantil,5,14.4
2019,urbana,federal,educacaoinfantil,5,7.4
2019,total,federal,educacaoinfantil,5,7.7
2019,rural,total,educacaoinfantil,5,31.7
2019,urbana,total,educacaoinfantil,5,19.5
2019,total,total,educacaoinfantil,5,20.5
2019,rural,pública,educacaoinfantil,4,2.5
2019,urbana,pública,educacaoinfantil,4,3.7
2019,rural,privada,educacaoinfantil,4,2.5
2019,total,municipal,educacaoinfantil,3,18.8
2019,rural,pública,educacaoinfantil,5,31.3
2019,urbana,estadual,educacaoinfantil,3,14.3
2019,urbana,total,educacaoinfantil,2,1.6
2019,total,total,educacaoinfantil,2,1.6
2019,rural,pública,educacaoinfantil,1,47.3
2019,urbana,pública,educacaoinfantil,1,62
2019,total,pública,educacaoinfantil,1,60.2
2019,rural,privada,educacaoinfantil,1,41.6
2019,urbana,privada,educacaoinfantil,1,43.5
2019,rural,estadual,educacaoinfantil,3,14
2019,rural,municipal,educacaoinfantil,1,47.6
2019,urbana,municipal,educacaoinfantil,1,61.9
2019,total,municipal,educacaoinfantil,1,60.2
2019,rural,estadual,educacaoinfantil,1,27.5
2019,urbana,estadual,educacaoinfantil,1,70.8
2019,total,estadual,educacaoinfantil,1,58.5
2019,rural,federal,educacaoinfantil,1,64.3
2019,urbana,federal,educacaoinfantil,1,49.2
2019,total,federal,educacaoinfantil,1,49.6
2019,rural,total,educacaoinfantil,1,47.1
2019,urbana,total,educacaoinfantil,1,55.5
2019,rural,total,educacaoinfantil,2,1.9
2019,total,federal,educacaoinfantil,2,3.8
2019,total,privada,educacaoinfantil,1,43.5
2019,rural,federal,educacaoinfantil,2,7.1
2019,urbana,federal,educacaoinfantil,2,3.7
2019,total,estadual,educacaoinfantil,3,14.2
2019,rural,federal,educacaoinfantil,3,7.1
2019,urbana,federal,educacaoinfantil,3,29.5
2019,total,federal,educacaoinfantil,3,28.8
2019,rural,total,educacaoinfantil,3,16.8
2019,total,total,educacaoinfantil,3,19.1
2019,rural,pública,educacaoinfantil,2,1.9
2019,urbana,pública,educacaoinfantil,2,1.6
2019,urbana,total,educacaoinfantil,3,19.3
2019,rural,privada,educacaoinfantil,2,1.3
2019,total,pública,educacaoinfantil,2,1.7
2019,urbana,estadual,educacaoinfantil,2,4.1
2019,rural,estadual,educacaoinfantil,2,0.3
2019,total,municipal,educacaoinfantil,2,1.6
2019,total,estadual,educacaoinfantil,2,3
2019,rural,municipal,educacaoinfantil,2,2
2019,total,privada,educacaoinfantil,2,1.5
2019,urbana,privada,educacaoinfantil,2,1.5
2019,urbana,municipal,educacaoinfantil,2,1.6
2019,total,federal,ejaensinofundamental,4,5.1
2019,urbana,municipal,ejaensinofundamental,4,5.7
2019,total,municipal,ejaensinofundamental,4,4.9
2019,rural,estadual,ejaensinofundamental,4,6.7
2019,urbana,estadual,ejaensinofundamental,4,5.8
2019,total,estadual,ejaensinofundamental,4,5.9
2019,rural,federal,ejaensinofundamental,4,50
2019,urbana,federal,ejaensinofundamental,4,4.2
2019,rural,total,ejaensinofundamental,4,3.7
2019,urbana,municipal,ejaensinofundamental,3,47.4
2019,total,total,ejaensinofundamental,4,5.4
2019,rural,pública,ejaensinofundamental,3,35.1
2019,urbana,pública,ejaensinofundamental,3,43.9
2019,total,pública,ejaensinofundamental,3,41.7
2019,rural,privada,ejaensinofundamental,3,52.4
2019,urbana,privada,ejaensinofundamental,3,56.9
2019,total,privada,ejaensinofundamental,3,56.8
2019,rural,municipal,ejaensinofundamental,3,33.9
2019,urbana,total,ejaensinofundamental,4,5.9
2019,rural,municipal,ejaensinofundamental,4,3.2
2019,total,pública,ejaensinofundamental,5,20.4
2019,urbana,privada,ejaensinofundamental,4,8.1
2019,total,municipal,ejaensinofundamental,3,43.4
2019,rural,privada,ejaensinofundamental,5,11.7
2019,urbana,privada,ejaensinofundamental,5,10.5
2019,total,privada,ejaensinofundamental,5,10.6
2019,rural,municipal,ejaensinofundamental,5,53.3
2019,urbana,municipal,ejaensinofundamental,5,12.9
2019,total,municipal,ejaensinofundamental,5,24.9
2019,rural,estadual,ejaensinofundamental,5,23.4
2019,urbana,estadual,ejaensinofundamental,5,6.4
2019,total,privada,ejaensinofundamental,4,8.1
2019,total,estadual,ejaensinofundamental,5,8.7
2019,urbana,federal,ejaensinofundamental,5,23.7
2019,total,federal,ejaensinofundamental,5,23.2
2019,rural,total,ejaensinofundamental,5,48.8
2019,urbana,total,ejaensinofundamental,5,10.8
2019,total,total,ejaensinofundamental,5,19.8
2019,rural,pública,ejaensinofundamental,4,3.7
2019,urbana,pública,ejaensinofundamental,4,5.7
2019,total,pública,ejaensinofundamental,4,5.2
2019,rural,privada,ejaensinofundamental,4,13.5
2019,rural,federal,ejaensinofundamental,5,0
2019,total,total,ejaensinofundamental,1,30.7
2019,rural,federal,ejaensinofundamental,2,25
2019,urbana,estadual,ejaensinofundamental,3,36.3
2019,total,total,ejaensinofundamental,2,1.5
2019,rural,pública,ejaensinofundamental,1,11.7
2019,urbana,pública,ejaensinofundamental,1,37.7
2019,total,pública,ejaensinofundamental,1,31.2
2019,rural,privada,ejaensinofundamental,1,22.1
2019,urbana,privada,ejaensinofundamental,1,23
2019,total,privada,ejaensinofundamental,1,23
2019,rural,municipal,ejaensinofundamental,1,9.3
2019,urbana,municipal,ejaensinofundamental,1,32.7
2019,total,municipal,ejaensinofundamental,1,25.8
2019,rural,estadual,ejaensinofundamental,1,25.7
2019,urbana,estadual,ejaensinofundamental,1,48.5
2019,total,estadual,ejaensinofundamental,1,45.5
2019,rural,federal,ejaensinofundamental,1,0
2019,urbana,federal,ejaensinofundamental,1,50.9
2019,total,federal,ejaensinofundamental,1,50
2019,rural,total,ejaensinofundamental,1,11.7
2019,urbana,total,ejaensinofundamental,1,36.6
2019,rural,pública,ejaensinofundamental,5,48.9
2019,urbana,total,ejaensinofundamental,2,1.8
2019,rural,estadual,ejaensinofundamental,3,41.9
2019,rural,total,ejaensinofundamental,2,0.6
2019,urbana,federal,ejaensinofundamental,2,10.8
2019,total,estadual,ejaensinofundamental,3,37
2019,rural,federal,ejaensinofundamental,3,25
2019,urbana,federal,ejaensinofundamental,3,10.4
2019,total,federal,ejaensinofundamental,3,10.6
2019,rural,total,ejaensinofundamental,3,35.2
2019,urbana,total,ejaensinofundamental,3,44.9
2019,total,total,ejaensinofundamental,3,42.6
2019,rural,pública,ejaensinofundamental,2,0.6
2019,urbana,pública,ejaensinofundamental,2,1.8
2019,total,pública,ejaensinofundamental,2,1.5
2019,rural,privada,ejaensinofundamental,2,0.3
2019,urbana,privada,ejaensinofundamental,2,1.5
2019,total,privada,ejaensinofundamental,2,1.5
2019,rural,municipal,ejaensinofundamental,2,0.3
2019,urbana,municipal,ejaensinofundamental,2,1.3
2019,total,municipal,ejaensinofundamental,2,1
2019,rural,estadual,ejaensinofundamental,2,2.3
2019,urbana,estadual,ejaensinofundamental,2,3
2019,total,estadual,ejaensinofundamental,2,2.9
2019,total,federal,ejaensinofundamental,2,11.1
2019,urbana,pública,ejaensinofundamental,5,10.9
2019,urbana,estadual,ejaensinomedio,3,31
2019,urbana,total,ejaensinomedio,1,57.2
2019,rural,municipal,ejaensinomedio,4,4.1
2019,urbana,municipal,ejaensinomedio,4,6.8
2019,total,municipal,ejaensinomedio,4,6.7
2019,rural,estadual,ejaensinomedio,4,9.2
2019,urbana,estadual,ejaensinomedio,4,5.6
2019,total,estadual,ejaensinomedio,4,5.8
2019,rural,federal,ejaensinomedio,4,10.7
2019,urbana,federal,ejaensinomedio,4,8.3
2019,total,privada,ejaensinomedio,4,10.2
2019,total,federal,ejaensinomedio,4,8.6
2019,urbana,total,ejaensinomedio,4,6
2019,total,total,ejaensinomedio,4,6.2
2019,rural,pública,ejaensinomedio,3,40.2
2019,urbana,pública,ejaensinomedio,3,31
2019,total,pública,ejaensinomedio,3,31.5
2019,rural,privada,ejaensinomedio,3,38.5
2019,urbana,privada,ejaensinomedio,3,39.9
2019,total,privada,ejaensinomedio,3,39.9
2019,rural,total,ejaensinomedio,4,9.2
2019,rural,municipal,ejaensinomedio,3,34.3
2019,urbana,privada,ejaensinomedio,4,10.1
2019,total,pública,ejaensinomedio,4,5.8
2019,total,pública,ejaensinomedio,5,2.4
2019,rural,privada,ejaensinomedio,5,19.9
2019,urbana,privada,ejaensinomedio,5,4.1
2019,total,privada,ejaensinomedio,5,4.2
2019,rural,municipal,ejaensinomedio,5,43.3
2019,urbana,municipal,ejaensinomedio,5,1.2
2019,total,municipal,ejaensinomedio,5,3.2
2019,rural,estadual,ejaensinomedio,5,8.7
2019,rural,privada,ejaensinomedio,4,15.3
2019,urbana,estadual,ejaensinomedio,5,1.9
2019,rural,federal,ejaensinomedio,5,0.8
2019,urbana,federal,ejaensinomedio,5,2
2019,total,federal,ejaensinomedio,5,1.8
2019,rural,total,ejaensinomedio,5,9.3
2019,urbana,total,ejaensinomedio,5,2.1
2019,total,total,ejaensinomedio,5,2.5
2019,rural,pública,ejaensinomedio,4,9.1
2019,urbana,pública,ejaensinomedio,4,5.6
2019,total,estadual,ejaensinomedio,5,2.3
2019,urbana,municipal,ejaensinomedio,3,42.9
2019,total,municipal,ejaensinomedio,3,42.5
2019,rural,estadual,ejaensinomedio,3,41
2019,urbana,total,ejaensinomedio,2,2.9
2019,total,total,ejaensinomedio,2,2.9
2019,rural,pública,ejaensinomedio,1,38.2
2019,urbana,pública,ejaensinomedio,1,58.6
2019,total,pública,ejaensinomedio,1,57.4
2019,rural,privada,ejaensinomedio,1,25.5
2019,urbana,privada,ejaensinomedio,1,43.1
2019,total,privada,ejaensinomedio,1,42.9
2019,rural,total,ejaensinomedio,2,3.3
2019,rural,municipal,ejaensinomedio,1,18.3
2019,total,municipal,ejaensinomedio,1,45.6
2019,rural,estadual,ejaensinomedio,1,38
2019,urbana,estadual,ejaensinomedio,1,58.7
2019,total,estadual,ejaensinomedio,1,57.5
2019,rural,federal,ejaensinomedio,1,61.8
2019,urbana,federal,ejaensinomedio,1,70.4
2019,total,federal,ejaensinomedio,1,69.4
2019,rural,total,ejaensinomedio,1,38
2019,urbana,municipal,ejaensinomedio,1,47
2019,total,federal,ejaensinomedio,2,13.1
2019,urbana,federal,ejaensinomedio,2,12.7
2019,rural,federal,ejaensinomedio,2,16
2019,total,estadual,ejaensinomedio,3,31.6
2019,rural,federal,ejaensinomedio,3,10.7
2019,urbana,federal,ejaensinomedio,3,6.6
2019,total,federal,ejaensinomedio,3,7.1
2019,rural,total,ejaensinomedio,3,40.2
2019,urbana,total,ejaensinomedio,3,31.8
2019,total,total,ejaensinomedio,3,32.3
2019,rural,pública,ejaensinomedio,2,3.3
2019,urbana,pública,ejaensinomedio,2,2.9
2019,total,pública,ejaensinomedio,2,2.9
2019,rural,privada,ejaensinomedio,2,0.8
2019,urbana,privada,ejaensinomedio,2,2.8
2019,total,privada,ejaensinomedio,2,2.8
2019,rural,municipal,ejaensinomedio,2,0
2019,urbana,municipal,ejaensinomedio,2,2.1
2019,total,municipal,ejaensinomedio,2,2
2019,rural,estadual,ejaensinomedio,2,3.1
2019,urbana,estadual,ejaensinomedio,2,2.8
2019,total,estadual,ejaensinomedio,2,2.8
2019,total,total,ejaensinomedio,1,56.1
2019,urbana,pública,ejaensinomedio,5,1.9
2019,rural,pública,ejaensinomedio,5,9.2
2019,total,total,ensinofundamentalanosfinais,1,53.2
2019,total,privada,ensinofundamentalanosfinais,4,5.9
2019,rural,municipal,ensinofundamentalanosfinais,4,4.3
2019,urbana,municipal,ensinofundamentalanosfinais,4,5
2019,total,municipal,ensinofundamentalanosfinais,4,4.8
2019,rural,estadual,ensinofundamentalanosfinais,4,5.9
2019,urbana,estadual,ensinofundamentalanosfinais,4,3.6
2019,total,estadual,ensinofundamentalanosfinais,4,3.8
2019,rural,federal,ensinofundamentalanosfinais,4,0
2019,urbana,federal,ensinofundamentalanosfinais,4,6.9
2019,total,federal,ensinofundamentalanosfinais,4,6.8
2019,rural,total,ensinofundamentalanosfinais,4,4.6
2019,urbana,total,ensinofundamentalanosfinais,4,4.6
2019,total,total,ensinofundamentalanosfinais,4,4.6
2019,rural,pública,ensinofundamentalanosfinais,3,43.5
2019,urbana,pública,ensinofundamentalanosfinais,3,28.9
2019,total,pública,ensinofundamentalanosfinais,3,32.5
2019,rural,privada,ensinofundamentalanosfinais,3,24.9
2019,urbana,privada,ensinofundamentalanosfinais,3,22
2019,total,privada,ensinofundamentalanosfinais,3,22.1
2019,urbana,privada,ensinofundamentalanosfinais,4,5.8
2019,rural,municipal,ensinofundamentalanosfinais,3,46.1
2019,rural,privada,ensinofundamentalanosfinais,4,7
2019,urbana,pública,ensinofundamentalanosfinais,4,4.3
2019,rural,pública,ensinofundamentalanosfinais,5,24.8
2019,urbana,pública,ensinofundamentalanosfinais,5,3.4
2019,total,pública,ensinofundamentalanosfinais,5,8.7
2019,rural,privada,ensinofundamentalanosfinais,5,17
2019,urbana,privada,ensinofundamentalanosfinais,5,8.7
